Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
FAQ Page,Firefox 59.0,,2018-04-18 11:03:54,2018-04-18 11:04:18,24.110s,PASSED
,,,,,,
Test Cases/FAQ page,Firefox 59.0,,2018-04-18 11:03:54,2018-04-18 11:04:18,23.134s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:03:56,2018-04-18 11:04:03,7.129s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:04:03,2018-04-18 11:04:05,1.669s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:05,2018-04-18 11:04:06,0.764s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:06,2018-04-18 11:04:06,0.148s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:06,2018-04-18 11:04:06,0.475s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:06,2018-04-18 11:04:07,0.309s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:07,2018-04-18 11:04:07,0.268s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:07,2018-04-18 11:04:07,0.270s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:07,2018-04-18 11:04:08,0.273s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:08,2018-04-18 11:04:08,0.270s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:08,2018-04-18 11:04:08,0.318s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:08,2018-04-18 11:04:08,0.262s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:08,2018-04-18 11:04:09,0.267s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:09,2018-04-18 11:04:09,0.255s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:09,2018-04-18 11:04:09,0.266s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:09,2018-04-18 11:04:09,0.283s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:09,2018-04-18 11:04:10,0.276s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:10,2018-04-18 11:04:10,0.271s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:10,2018-04-18 11:04:10,0.260s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:10,2018-04-18 11:04:11,0.270s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:11,2018-04-18 11:04:11,0.285s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:11,2018-04-18 11:04:11,0.275s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:11,2018-04-18 11:04:11,0.249s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:11,2018-04-18 11:04:12,0.245s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:12,2018-04-18 11:04:12,0.249s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:12,2018-04-18 11:04:12,0.250s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:12,2018-04-18 11:04:12,0.269s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:12,2018-04-18 11:04:13,0.262s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:13,2018-04-18 11:04:13,0.258s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:13,2018-04-18 11:04:13,0.261s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:13,2018-04-18 11:04:13,0.274s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:13,2018-04-18 11:04:14,0.261s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:14,2018-04-18 11:04:14,0.255s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:14,2018-04-18 11:04:14,0.257s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:14,2018-04-18 11:04:14,0.266s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:14,2018-04-18 11:04:15,0.329s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:15,2018-04-18 11:04:15,0.290s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:15,2018-04-18 11:04:15,0.278s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:15,2018-04-18 11:04:16,0.278s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:16,2018-04-18 11:04:16,0.286s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:16,2018-04-18 11:04:16,0.266s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:16,2018-04-18 11:04:16,0.259s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:16,2018-04-18 11:04:17,0.278s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:17,2018-04-18 11:04:17,0.266s,PASSED
click,Firefox 59.0,,2018-04-18 11:04:17,2018-04-18 11:04:17,0.272s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:04:17,2018-04-18 11:04:18,0.277s,PASSED
